"","cruise_int","Date_M","Lat_M","Lon_M"
"2501","3.1917",20070723,29.26772024,-112.60712122
"2502","3.1918",20070723,29.26270697,-112.61567952
"2503","3.1919",20070723,29.25772965,-112.6242886
"2504","3.1920",20070723,29.2528023,-112.63289447
"2505","3.1921",20070723,29.2479171,-112.64151898
"2506","3.1922",20070723,29.24308705,-112.65022169
"2507","3.1923",20070723,29.23833118,-112.65895397
"2508","3.1924",20070723,29.23346407,-112.66761419
"2509","3.2059",20070723,28.9606522,-113.09195137
"2510","3.2060",20070723,28.95489239,-113.09973998
"2511","3.2061",20070723,28.95013801,-113.10857842
"2512","3.2062",20070723,28.9456418,-113.1174472
"2513","3.2063",20070723,28.94109975,-113.12628833
"2514","3.2064",20070723,28.93651798,-113.13509876
"2515","3.2065",20070723,28.9322503,-113.14396453
"2516","3.2066",20070723,28.92805103,-113.15288303
"2517","3.2067",20070723,28.92374414,-113.16226204
"2518","3.2068",20070723,28.91959558,-113.17128813
"2519","3.2069",20070723,28.91539595,-113.18042969
"2520","3.2070",20070723,28.91112337,-113.18943677
"2521","3.2071",20070723,28.9068322,-113.19841466
"2522","3.2072",20070723,28.90249698,-113.2074472
"2523","3.2073",20070723,28.89815518,-113.21640295
"2524","3.2074",20070723,28.89376681,-113.22537071
"2525","3.2075",20070723,28.89179963,-113.23419853
"2526","3.2076",20070723,28.89913177,-113.24025999
"2527","3.2077",20070723,28.90652143,-113.24627542
"2528","3.2078",20070723,28.91382382,-113.25219959
"2529","3.2079",20070723,28.92120675,-113.25813911
"2530","3.2080",20070723,28.92857022,-113.26400698
"2531","3.2081",20070723,28.93592053,-113.26987298
"2532","3.2082",20070723,28.94335648,-113.27579078
"2533","3.2083",20070723,28.95075407,-113.28164488
"2534","3.2084",20070723,28.95818665,-113.28749592
"2535","3.2085",20070723,28.96559486,-113.29332169
"2536","3.2086",20070723,28.97297396,-113.29916452
"2537","3.2087",20070723,28.98036307,-113.30498496
"2538","3.2088",20070723,28.98783765,-113.31085621
"2539","3.2089",20070723,28.99520457,-113.31679312
"2540","3.2090",20070723,29.00257301,-113.32280347
"2541","3.2091",20070723,29.00986299,-113.32881193
"2542","3.2092",20070723,29.01710931,-113.33487027
"2543","3.2093",20070723,29.02427475,-113.34095154
"2544","3.2094",20070723,29.03149207,-113.34717942
"2545","3.2095",20070723,29.03864189,-113.35335812
"2546","3.2096",20070723,29.04584585,-113.35963497
"2547","3.2097",20070723,29.05300342,-113.36589983
"2548","3.2098",20070723,29.06016592,-113.37211421
"2549","3.2099",20070723,29.06730621,-113.37835515
"2550","3.2100",20070723,29.07449521,-113.38459443
"2551","3.2101",20070723,29.08166742,-113.39078108
"2552","3.2102",20070723,29.08893787,-113.39702649
"2553","3.2103",20070723,29.09662024,-113.40346719
"2554","3.2104",20070723,29.1033186,-113.40923283
"2555","3.2105",20070723,29.11049753,-113.41518202
"2556","3.2106",20070723,29.11821747,-113.42159572
"2557","3.2107",20070723,29.12492462,-113.42713903
"2558","3.2108",20070723,29.13230785,-113.433254
"2559","3.2109",20070723,29.13974227,-113.43942401
"2560","3.2110",20070723,29.14695643,-113.44548351
"2561","3.2111",20070723,29.15362496,-113.45098202
"2562","3.2112",20070723,29.16158434,-113.45748394
"2563","3.2113",20070723,29.16891081,-113.46348106
"2564","3.2114",20070723,29.17635426,-113.46957772
"2565","3.2115",20070723,29.18350213,-113.47549879
"2566","3.2116",20070723,29.19079168,-113.48168932
"2567","3.2117",20070723,29.19759636,-113.48752414
"2568","3.2118",20070723,29.20596797,-113.49480102
"2569","3.2119",20070723,29.20662902,-113.49822433
"2570","3.2120",20070723,29.20191951,-113.49920894
"2571","3.2121",20070724,29.19959933,-113.49250138
"2572","3.2122",20070724,29.19448318,-113.49242789
"2573","3.2123",20070724,29.18710056,-113.48451056
"2574","3.2124",20070724,29.18033739,-113.47784736
"2575","3.2125",20070724,29.17490086,-113.4722128
"2576","3.2126",20070724,29.1671665,-113.46467659
"2577","3.2127",20070724,29.16001382,-113.45771394
"2578","3.2128",20070724,29.15329751,-113.45100806
"2579","3.2129",20070724,29.14639776,-113.44429906
"2580","3.2130",20070724,29.13954831,-113.43769466
"2581","3.2131",20070724,29.13262991,-113.43100036
"2582","3.2132",20070724,29.12555928,-113.42421718
"2583","3.2133",20070724,29.11945337,-113.41839986
"2584","3.2134",20070724,29.11196758,-113.41123456
"2585","3.2135",20070724,29.10500807,-113.40467343
"2586","3.2136",20070724,29.09797719,-113.39813309
"2587","3.2137",20070724,29.09107838,-113.39167667
"2588","3.2138",20070724,29.08286301,-113.38382155
"2589","3.2139",20070724,29.0768107,-113.37806103
"2590","3.2140",20070724,29.07025131,-113.37192591
"2591","3.2141",20070724,29.06320205,-113.36535906
"2592","3.2142",20070724,29.05587863,-113.3587084
"2593","3.2143",20070724,29.04926312,-113.35271157
"2594","3.2144",20070724,29.04097512,-113.34535698
"2595","3.2145",20070724,29.03404269,-113.33931535
"2596","3.2146",20070724,29.02762483,-113.333797
"2597","3.2147",20070724,29.0204933,-113.32770851
"2598","3.2148",20070724,29.01275105,-113.32093273
"2599","3.2149",20070724,29.00765173,-113.31594292
"2600","3.2150",20070724,28.99915302,-113.30743853
"2601","3.2151",20070724,28.99341178,-113.30219677
"2602","3.2152",20070724,28.98660939,-113.29572269
"2603","3.2153",20070724,28.97896468,-113.28858732
"2604","3.2154",20070724,28.97122535,-113.28135931
"2605","3.2155",20070724,28.96479003,-113.27543947
"2606","3.2156",20070724,28.95772337,-113.26891942
"2607","3.2157",20070724,28.95091437,-113.2625595
"2608","3.2158",20070724,28.94378141,-113.25602348
"2609","3.2159",20070724,28.93673813,-113.24940127
"2610","3.2160",20070724,28.93002885,-113.24288417
"2611","3.2161",20070724,28.92316617,-113.23598625
"2612","3.2162",20070724,28.91639481,-113.2291031
"2613","3.2163",20070724,28.90972475,-113.22227862
"2614","3.2164",20070724,28.90316431,-113.21557637
"2615","3.2165",20070724,28.89656214,-113.20874423
"2616","3.2166",20070724,28.88972134,-113.20182374
"2617","3.2167",20070724,28.88317725,-113.1951025
"2618","3.2168",20070724,28.87712192,-113.18874473
"2619","3.2169",20070724,28.86990187,-113.18211613
"2620","3.2170",20070724,28.86113342,-113.17455248
"2621","3.2171",20070724,28.85516372,-113.16943258
"2622","3.2172",20070724,28.84757186,-113.16317759
"2623","3.2173",20070724,28.84054357,-113.15779224
"2624","3.2174",20070724,28.8326364,-113.15194665
"2625","3.2175",20070724,28.82685175,-113.14865752
"2626","3.2176",20070724,28.81765881,-113.14357176
"2627","3.2177",20070724,28.81037181,-113.13740172
"2628","3.2178",20070724,28.80312528,-113.13067007
"2629","3.2179",20070724,28.80963277,-113.13130604
"2630","3.2180",20070724,28.81760087,-113.13632271
"2631","3.2181",20070724,28.82549221,-113.14128448
"2632","3.2182",20070724,28.83334054,-113.14629387
"2633","3.2183",20070724,28.84115826,-113.15121306
"2634","3.2184",20070724,28.84839778,-113.15566942
"2635","3.2185",20070724,28.85710293,-113.16094397
"2636","3.2186",20070724,28.86508915,-113.16571948
"2637","3.2187",20070724,28.87338524,-113.17060526
"2638","3.2188",20070724,28.88049694,-113.17390606
"2639","3.2189",20070724,28.8899133,-113.17338602
"2640","3.2190",20070724,28.89933902,-113.17297328
"2641","3.2191",20070724,28.90836527,-113.17252832
"2642","3.2192",20070724,28.91334889,-113.16410578
"2643","3.2372",20070724,28.64446399,-112.98432628
"2644","3.2373",20070724,28.63757806,-112.97757878
"2645","3.2374",20070724,28.63076119,-112.9708984
"2646","3.2375",20070724,28.62399954,-112.96420096
"2647","3.2376",20070724,28.61723534,-112.9575085
"2648","3.2377",20070724,28.61043965,-112.95079852
"2649","3.2378",20070724,28.60366919,-112.94398933
"2650","3.2379",20070724,28.59702666,-112.93710001
"2651","3.2380",20070724,28.59045032,-112.93006815
"2652","3.2381",20070724,28.58391238,-112.92297162
"2653","3.2382",20070724,28.57739031,-112.91588787
"2654","3.2383",20070724,28.57052994,-112.90828269
"2655","3.2384",20070724,28.56488602,-112.90126907
"2656","3.2385",20070724,28.55882305,-112.89350537
"2657","3.2386",20070724,28.55293382,-112.88597068
"2658","3.2387",20070724,28.54687342,-112.87823135
"2659","3.2388",20070724,28.54083496,-112.87054712
"2660","3.2389",20070724,28.53492383,-112.86316609
"2661","3.2390",20070724,28.52855454,-112.85543804
"2662","3.2391",20070724,28.52248938,-112.84816545
"2663","3.2392",20070724,28.51570625,-112.84158004
"2664","3.2393",20070724,28.50807771,-112.83726471
"2665","3.2394",20070724,28.51529682,-112.8406865
"2666","3.2395",20070724,28.52233235,-112.84482972
"2667","3.2396",20070724,28.53007577,-112.84821516
"2668","3.2397",20070724,28.53865073,-112.85240652
"2669","3.2398",20070724,28.5472911,-112.85601586
"2670","3.2399",20070724,28.55507036,-112.86002627
"2671","3.2400",20070724,28.56381859,-112.86310313
"2672","3.2401",20070724,28.57228085,-112.86666433
"2673","3.2402",20070724,28.57822697,-112.87227049
"2674","3.2403",20070724,28.58751862,-112.87345562
"2675","3.2404",20070724,28.58192795,-112.87172009
"2676","3.2405",20070724,28.57453502,-112.87083328
"2677","3.2406",20070724,28.5669481,-112.86644039
"2678","3.2407",20070724,28.55856044,-112.86178187
"2679","3.2408",20070724,28.54844573,-112.85661243
"2680","3.2409",20070724,28.55098279,-112.85796805
"2681","3.2410",20070724,28.55865316,-112.86358927
"2682","3.2411",20070724,28.56500698,-112.86875076
"2683","3.2412",20070724,28.56337408,-112.85960655
"2684","3.2413",20070724,28.55972812,-112.84994513
"2685","3.2414",20070724,28.55690507,-112.84011122
"2686","3.2415",20070724,28.55530833,-112.83010111
"2687","3.2416",20070724,28.55360787,-112.81996925
"2688","3.2417",20070724,28.55167179,-112.81012094
"2689","3.2418",20070724,28.54961409,-112.80021144
"2690","3.2419",20070724,28.54748888,-112.79031835
"2691","3.2420",20070724,28.54573683,-112.78023934
"2692","3.2421",20070724,28.54732003,-112.77030957
"2693","3.2422",20070724,28.54932281,-112.7604221
"2694","3.2423",20070724,28.55443995,-112.75120035
"2695","3.2424",20070724,28.5590458,-112.74285027
"2696","3.2425",20070724,28.56367037,-112.7342933
"2697","3.2426",20070724,28.56834572,-112.72556788
"2698","3.2427",20070724,28.57300484,-112.71684123
"2699","3.2428",20070724,28.57767492,-112.70809232
"2700","3.2429",20070724,28.58207325,-112.69964349
"2701","3.2430",20070724,28.58651378,-112.69071547
"2702","3.2431",20070724,28.59108885,-112.68151609
"2703","3.2432",20070724,28.5954292,-112.67296458
"2704","3.2433",20070724,28.60002846,-112.66388008
"2705","3.2434",20070724,28.60461145,-112.65460373
"2706","3.2435",20070724,28.60898083,-112.6456552
"2707","3.2436",20070724,28.61288167,-112.63764779
"2708","3.2437",20070724,28.61299641,-112.63719501
"2709","3.2438",20070724,28.61751668,-112.64712764
"2710","3.2439",20070724,28.62154065,-112.65604944
"2711","3.2440",20070724,28.62577461,-112.66531097
"2712","3.2441",20070724,28.6299518,-112.67435625
"2713","3.2442",20070724,28.6342495,-112.68371044
"2714","3.2443",20070724,28.63820785,-112.69239226
"2715","3.2444",20070724,28.64260354,-112.70191741
"2716","3.2445",20070724,28.64617443,-112.70966752
"2717","3.2446",20070724,28.65092367,-112.719727
"2718","3.2447",20070724,28.65519961,-112.72871456
"2719","3.2448",20070724,28.6594763,-112.7376063
"2720","3.2449",20070724,28.66373419,-112.74668735
"2721","3.2450",20070724,28.66787426,-112.75583099
"2722","3.2451",20070724,28.67189044,-112.76491259
"2723","3.2452",20070724,28.67565157,-112.77356045
"2724","3.2453",20070724,28.67947809,-112.7823523
"2725","3.2454",20070725,28.68446207,-112.79381114
"2726","3.2455",20070725,28.68793789,-112.80173322
"2727","3.2456",20070725,28.69197599,-112.81077236
"2728","3.2457",20070725,28.69600881,-112.81987119
"2729","3.2458",20070725,28.70007734,-112.82906301
"2730","3.2459",20070725,28.70441085,-112.83814518
"2731","3.2460",20070725,28.7109882,-112.83362513
"2732","3.2461",20070725,28.71644418,-112.8254706
"2733","3.2462",20070725,28.72165486,-112.81710479
"2734","3.2463",20070725,28.72701297,-112.80869739
"2735","3.2464",20070725,28.7315256,-112.80008089
"2736","3.2465",20070725,28.73609811,-112.79125016
"2737","3.2466",20070725,28.74036071,-112.78239273
"2738","3.2467",20070725,28.74460903,-112.77325427
"2739","3.2468",20070725,28.74907457,-112.76415978
"2740","3.2469",20070725,28.75362385,-112.75536946
"2741","3.2470",20070725,28.75857272,-112.74675205
"2742","3.2471",20070725,28.76342486,-112.73802114
"2743","3.2472",20070725,28.76819523,-112.72944735
"2744","3.2473",20070725,28.7729072,-112.72077667
"2745","3.2474",20070725,28.77743968,-112.71193284
"2746","3.2475",20070725,28.78229353,-112.703425
"2747","3.2476",20070725,28.78739457,-112.69483256
"2748","3.2477",20070725,28.79239185,-112.68634278
"2749","3.2478",20070725,28.79741786,-112.67764792
"2750","3.2479",20070725,28.80227067,-112.66934041
"2751","3.2480",20070725,28.80729043,-112.66081043
"2752","3.2481",20070725,28.81239007,-112.65231653
"2753","3.2482",20070725,28.81737633,-112.64400512
"2754","3.2483",20070725,28.82235583,-112.63576807
"2755","3.2484",20070725,28.82834918,-112.62595442
"2756","3.2485",20070725,28.82837974,-112.61712491
"2757","3.2486",20070725,28.82489243,-112.61036345
"2758","3.2487",20070725,28.81984593,-112.60064065
"2759","3.2488",20070725,28.81525977,-112.59201056
"2760","3.2489",20070725,28.81059548,-112.58329672
"2761","3.2490",20070725,28.80599925,-112.5747849
"2762","3.2491",20070725,28.80140921,-112.56568429
"2763","3.2492",20070725,28.79708531,-112.55666602
"2764","3.2493",20070725,28.79256907,-112.54763045
"2765","3.2494",20070725,28.78799854,-112.53883449
"2766","3.2495",20070725,28.7833447,-112.52994351
"2767","3.2752",20070725,28.49551003,-112.77477283
"2768","3.2753",20070725,28.50420821,-112.76972267
"2769","3.2754",20070725,28.51216222,-112.76492855
"2770","3.2755",20070725,28.5201887,-112.76036158
"2771","3.2756",20070725,28.52745639,-112.75644229
"2772","3.2757",20070725,28.53600952,-112.75015312
"2773","3.2758",20070725,28.54133321,-112.75067278
"2774","3.2759",20070725,28.54005387,-112.76169691
"2775","3.2760",20070725,28.53820744,-112.77135683
"2776","3.2761",20070725,28.53636363,-112.78083238
"2777","3.2762",20070725,28.53399895,-112.79126731
"2778","3.2763",20070725,28.53208089,-112.80003564
"2779","3.2764",20070725,28.52962092,-112.81090634
"2780","3.2765",20070725,28.52888296,-112.82043438
"2781","3.2766",20070725,28.53751997,-112.82177541
"2782","3.2767",20070725,28.54511539,-112.82732972
"2783","3.2768",20070725,28.54469471,-112.83412855
"2784","3.2769",20070725,28.53666547,-112.83917173
"2785","3.2770",20070725,28.52777179,-112.84452089
"2786","3.2771",20070725,28.52162492,-112.84451261
"2787","3.2772",20070725,28.52381884,-112.84309846
"2788","3.2773",20070725,28.52399717,-112.8386736
"2789","3.2774",20070725,28.52111193,-112.8482042
"2790","3.2775",20070725,28.51929255,-112.85782317
"2791","3.2776",20070725,28.51743451,-112.86782459
"2792","3.2777",20070725,28.51569172,-112.87785606
"2793","3.2778",20070725,28.51383775,-112.88785175
"2794","3.2779",20070725,28.51192205,-112.89778191
"2795","3.2780",20070725,28.51013909,-112.90779529
"2796","3.2781",20070725,28.50829479,-112.91786083
"2797","3.2782",20070725,28.50645464,-112.92777563
"2798","3.2783",20070725,28.50459255,-112.93777399
"2799","3.2784",20070725,28.50271958,-112.94797678
"2800","3.2785",20070725,28.50822398,-112.94839185
"2801","3.2786",20070725,28.51615218,-112.94392599
"2802","3.2787",20070725,28.52387705,-112.93942833
"2803","3.2788",20070725,28.53214089,-112.935236
"2804","3.2789",20070725,28.540414,-112.9312346
"2805","3.2790",20070725,28.54861602,-112.92716031
"2806","3.2791",20070725,28.55686827,-112.92328405
"2807","3.2792",20070725,28.56526983,-112.91999136
"2808","3.2793",20070725,28.57363675,-112.91681228
"2809","3.2794",20070725,28.58381311,-112.91361488
"2810","3.2795",20070725,28.59144716,-112.91232231
"2811","3.2796",20070725,28.599689,-112.9106615
"2812","3.2797",20070725,28.60838474,-112.9064057
"2813","3.2798",20070725,28.61689707,-112.90238646
"2814","3.2799",20070725,28.6216211,-112.89783383
"2815","3.2800",20070725,28.61993935,-112.90813432
"2816","3.2801",20070725,28.61780937,-112.91854847
"2817","3.2802",20070725,28.61600922,-112.92815979
"2818","3.2803",20070725,28.61382565,-112.93799027
"2819","3.2804",20070725,28.61146518,-112.94785087
"2820","3.2805",20070725,28.60977026,-112.95784712
"2821","3.2806",20070726,28.60835571,-112.96799082
"2822","3.2807",20070726,28.60690297,-112.97894918
"2823","3.2808",20070726,28.60782372,-112.97472301
"2824","3.2809",20070726,28.60611183,-112.98051182
"2825","3.2810",20070726,28.60395393,-112.99111991
"2826","3.2811",20070726,28.60195261,-113.00053104
"2827","3.2812",20070726,28.59997179,-113.01019101
"2828","3.2813",20070726,28.59846315,-113.02015358
"2829","3.2814",20070726,28.59684353,-113.03027039
"2830","3.2815",20070726,28.59477658,-113.04036185
"2831","3.2816",20070726,28.59938722,-113.04264107
"2832","3.2817",20070726,28.60752192,-113.03974493
"2833","3.2818",20070726,28.61631102,-113.03719213
"2834","3.2819",20070726,28.6251554,-113.03483815
"2835","3.2820",20070726,28.63442024,-113.03147956
"2836","3.2821",20070726,28.64029088,-113.0296349
"2837","3.2822",20070726,28.6503672,-113.02612527
"2838","3.2823",20070726,28.65954882,-113.02294587
"2839","3.2824",20070726,28.66827766,-113.02014584
"2840","3.2825",20070726,28.67694328,-113.01741864
"2841","3.2826",20070726,28.68562252,-113.01461966
"2842","3.2827",20070726,28.69427519,-113.01176278
"2843","3.2828",20070726,28.70280466,-113.00845603
"2844","3.2829",20070726,28.70859743,-113.00669309
"2845","3.2830",20070726,28.70087507,-113.00977716
"2846","3.2831",20070726,28.69172709,-113.0123744
"2847","3.2832",20070726,28.68300787,-113.01502212
"2848","3.2833",20070726,28.67427834,-113.01783903
